Series_reference,Period,Data_value,Suppressed,STATUS,UNITS
ECTM.S1AG1330,2011.08,188.3,,F,Dollars
ECTM.S1AG1330,2011.09,196.8,,F,Dollars
ECTM.S1AG1330,2011.1,225.8,,F,Dollars
ECTM.S1AG1330,2011.11,254.7,,F,Dollars
ECTM.S1AG1330,2011.12,413.4,,F,Dollars
ECTM.S1AG1330,2012.01,212.9,,F,Dollars
ECTM.S1AG1330,2012.02,196.5,,F,Dollars
ECTM.S1AG1330,2012.03,217.5,,F,Dollars
ECTM.S1AG1330,2012.04,214.1,,F,Dollars
ECTM.S1AG1330,2012.05,225.5,,F,Dollars
ECTM.S1AG1330,2012.06,219.7,,F,Dollars
ECTM.S1AG1330,2012.07,213.4,,F,Dollars
ECTM.S1AG1330,2012.08,204.7,,F,Dollars
ECTM.S1AG1330,2012.09,197.7,,F,Dollars
ECTM.S1AG1330,2012.1,223.9,,F,Dollars
ECTM.S1AG1330,2012.11,267.3,,F,Dollars
ECTM.S1AG1330,2012.12,407.3,,F,Dollars
ECTM.S1AG1330,2013.01,214.4,,F,Dollars
ECTM.S1AG1330,2013.02,183.2,,F,Dollars
ECTM.S1AG1330,2013.03,209.4,,F,Dollars
ECTM.S1AG1330,2013.04,215.1,,F,Dollars
ECTM.S1AG1330,2013.05,226.5,,F,Dollars
ECTM.S1AG1330,2013.06,216.7,,F,Dollars
ECTM.S1AG1330,2013.07,203.9,,F,Dollars
ECTM.S1AG1330,2013.08,201.8,,F,Dollars
ECTM.S1AG1330,2013.09,189.3,,F,Dollars
ECTM.S1AG1330,2013.1,224.3,,F,Dollars
ECTM.S1AG1330,2013.11,260,,F,Dollars
ECTM.S1AG1330,2013.12,419.9,,F,Dollars
ECTM.S1AG1330,2014.01,220.9,,F,Dollars
ECTM.S1AG1330,2014.02,190.9,,F,Dollars
ECTM.S1AG1330,2014.03,211.5,,F,Dollars
ECTM.S1AG1330,2014.04,221.6,,F,Dollars
ECTM.S1AG1330,2014.05,236.3,,F,Dollars
ECTM.S1AG1330,2014.06,209.7,,F,Dollars
ECTM.S1AG1330,2014.07,218.1,,F,Dollars
ECTM.S1AG1330,2014.08,202.8,,F,Dollars
ECTM.S1AG1330,2014.09,204.8,,F,Dollars
ECTM.S1AG1330,2014.1,230.7,,F,Dollars
ECTM.S1AG1330,2014.11,267.8,,F,Dollars
ECTM.S1AG1330,2014.12,432.6,,F,Dollars
ECTM.S1AG1330,2015.01,235.5,,F,Dollars
ECTM.S1AG1330,2015.02,203.9,,F,Dollars
ECTM.S1AG1330,2015.03,226,,F,Dollars
ECTM.S1AG1330,2015.04,233.8,,F,Dollars
ECTM.S1AG1330,2015.05,251.1,,F,Dollars
ECTM.S1AG1330,2015.06,224.5,,F,Dollars
ECTM.S1AG1330,2015.07,234.6,,F,Dollars
ECTM.S1AG1330,2015.08,219.5,,F,Dollars
ECTM.S1AG1330,2015.09,229.5,,F,Dollars
ECTM.S1AG1330,2015.1,252.9,,F,Dollars
ECTM.S1AG1330,2015.11,286.6,,F,Dollars
ECTM.S1AG1330,2015.12,452.5,,F,Dollars
ECTM.S1AG1330,2016.01,243.3,,F,Dollars
ECTM.S1AG1330,2016.02,220.6,,F,Dollars
ECTM.S1AG1330,2016.03,238.7,,F,Dollars
ECTM.S1AG1330,2016.04,242.8,,F,Dollars
ECTM.S1AG1330,2016.05,249.7,,F,Dollars
ECTM.S1AG1330,2016.06,241.5,,F,Dollars
ECTM.S1AG1330,2016.07,242.3,,F,Dollars
ECTM.S1AG1330,2016.08,219.1,,F,Dollars
ECTM.S1AG1330,2016.09,233.2,,F,Dollars
ECTM.S1AG1330,2016.1,243.6,,F,Dollars
ECTM.S1AG1330,2016.11,277.4,,F,Dollars
ECTM.S1AG1330,2016.12,445,,F,Dollars
ECTM.S1AG1330,2017.01,260.7,,F,Dollars
ECTM.S1AG1330,2017.02,231.4,,F,Dollars
ECTM.S1AG1330,2017.03,258.6,,F,Dollars
ECTM.S1AG1330,2017.04,274.5,,F,Dollars
ECTM.S1AG1330,2017.05,289.3,,F,Dollars
ECTM.S1AG1330,2017.06,263.6,,F,Dollars
ECTM.S1AG1330,2017.07,274.3,,F,Dollars
ECTM.S1AG1330,2017.08,246.7,,F,Dollars
ECTM.S1AG1330,2017.09,252.9,,F,Dollars
ECTM.S1AG1330,2017.1,275.4,,F,Dollars
ECTM.S1AG1330,2017.11,320,,F,Dollars
ECTM.S1AG1330,2017.12,488.7,,F,Dollars
ECTM.S1AG1330,2018.01,252.3,,F,Dollars
ECTM.S1AG1330,2018.02,225,,F,Dollars
ECTM.S1AG1330,2018.03,267,,F,Dollars
ECTM.S1AG1330,2018.04,263.8,,F,Dollars
ECTM.S1AG1330,2018.05,274.6,,F,Dollars
ECTM.S1AG1330,2018.06,275.6,,F,Dollars
ECTM.S1AG1330,2018.07,268.9,,F,Dollars
ECTM.S1AG1330,2018.08,260,,F,Dollars
ECTM.S1AG1330,2018.09,267.5,,F,Dollars
ECTM.S1AG1330,2018.1,290,,F,Dollars
ECTM.S1AG1330,2018.11,345.1,,F,Dollars
ECTM.S1AG1330,2018.12,509.4,,F,Dollars
ECTM.S1AG1330,2019.01,283.2,,F,Dollars
ECTM.S1AG1330,2019.02,250.2,,F,Dollars
ECTM.S1AG1330,2019.03,270.9,,F,Dollars
ECTM.S1AG1330,2019.04,294.1,,F,Dollars
ECTM.S1AG1330,2019.05,295.1,,F,Dollars
ECTM.S1AG1330,2019.06,293.5,,F,Dollars
ECTM.S1AG1330,2019.07,293.5,,F,Dollars
ECTM.S1AG1330,2019.08,286.4,,F,Dollars
ECTM.S1AG1330,2019.09,276.5,,F,Dollars
ECTM.S1AG1330,2019.1,314.2,,F,Dollars
ECTM.S1AG1330,2019.11,381.4,,F,Dollars
ECTM.S1AG1330,2019.12,533,,F,Dollars
ECTM.S1AG1330,2020.01,297.4,,F,Dollars
ECTM.S1AG1330,2020.02,286.3,,F,Dollars
ECTM.S1AG1330,2020.03,266.2,,F,Dollars
ECTM.S1AG1330,2020.04,93.3,,F,Dollars
ECTM.S1AG1330,2020.05,326,,F,Dollars
ECTM.S1AG1330,2020.06,351.6,,F,Dollars
ECTM.S1AG1330,2020.07,334.5,,F,Dollars
ECTM.S1AG1330,2020.08,278.6,,F,Dollars
ECTM.S1AG1330,2020.09,308.4,,F,Dollars
ECTM.S1AG1330,2020.1,343.1,,F,Dollars
ECTM.S1SG1330,2007.03,243,,R,Dollars
ECTM.S1SG1330,2007.04,250.4,,R,Dollars
ECTM.S1SG1330,2007.05,222.7,,R,Dollars
ECTM.S1SG1330,2007.06,252.3,,R,Dollars
ECTM.S1SG1330,2007.07,251.8,,R,Dollars
ECTM.S1SG1330,2007.08,251,,R,Dollars
ECTM.S1SG1330,2007.09,256.1,,R,Dollars
ECTM.S1SG1330,2007.1,249.3,,R,Dollars
ECTM.S1SG1330,2007.11,240.3,,R,Dollars
ECTM.S1SG1330,2007.12,241.9,,R,Dollars
ECTM.S1SG1330,2008.01,238.9,,R,Dollars
ECTM.S1SG1330,2008.02,255.1,,R,Dollars
ECTM.S1SG1330,2008.03,240.8,,R,Dollars
ECTM.S1SG1330,2008.04,232.9,,R,Dollars
ECTM.S1SG1330,2008.05,231.9,,R,Dollars
ECTM.S1SG1330,2008.06,235.7,,R,Dollars
ECTM.S1SG1330,2008.07,210.8,,R,Dollars
ECTM.S1SG1330,2008.08,212.6,,R,Dollars
ECTM.S1SG1330,2008.09,206.4,,R,Dollars
ECTM.S1SG1330,2008.1,209.2,,R,Dollars
ECTM.S1SG1330,2008.11,209.3,,R,Dollars
ECTM.S1SG1330,2008.12,210.2,,R,Dollars
ECTM.S1SG1330,2009.01,207.7,,R,Dollars
ECTM.S1SG1330,2009.02,212.5,,R,Dollars
ECTM.S1SG1330,2009.03,202.7,,R,Dollars
ECTM.S1SG1330,2009.04,214,,R,Dollars
ECTM.S1SG1330,2009.05,213.9,,R,Dollars
ECTM.S1SG1330,2009.06,207.8,,R,Dollars
ECTM.S1SG1330,2009.07,212.6,,R,Dollars
ECTM.S1SG1330,2009.08,212.1,,R,Dollars
ECTM.S1SG1330,2009.09,212.8,,R,Dollars
ECTM.S1SG1330,2009.1,211.1,,R,Dollars
ECTM.S1SG1330,2009.11,209.4,,R,Dollars
ECTM.S1SG1330,2009.12,212.6,,R,Dollars
ECTM.S1SG1330,2010.01,215,,R,Dollars
ECTM.S1SG1330,2010.02,210.4,,R,Dollars
ECTM.S1SG1330,2010.03,215.9,,R,Dollars
ECTM.S1SG1330,2010.04,206.2,,R,Dollars
ECTM.S1SG1330,2010.05,208.4,,R,Dollars
ECTM.S1SG1330,2010.06,208.3,,R,Dollars
ECTM.S1SG1330,2010.07,212.3,,R,Dollars
ECTM.S1SG1330,2010.08,216.2,,R,Dollars
ECTM.S1SG1330,2010.09,219.3,,R,Dollars
ECTM.S1SG1330,2010.1,213.5,,R,Dollars
ECTM.S1SG1330,2010.11,218.9,,R,Dollars
ECTM.S1SG1330,2010.12,217.8,,R,Dollars
ECTM.S1SG1330,2011.01,217.1,,R,Dollars
ECTM.S1SG1330,2011.02,208.2,,R,Dollars
ECTM.S1SG1330,2011.03,221.5,,R,Dollars
ECTM.S1SG1330,2011.04,225.3,,R,Dollars
ECTM.S1SG1330,2011.05,212.3,,R,Dollars
ECTM.S1SG1330,2011.06,230,,R,Dollars
ECTM.S1SG1330,2011.07,233.9,,R,Dollars
ECTM.S1SG1330,2011.08,224.4,,R,Dollars
ECTM.S1SG1330,2011.09,229.6,,R,Dollars
ECTM.S1SG1330,2011.1,233.3,,R,Dollars
ECTM.S1SG1330,2011.11,231.8,,R,Dollars
ECTM.S1SG1330,2011.12,228.3,,R,Dollars
ECTM.S1SG1330,2012.01,231,,R,Dollars
ECTM.S1SG1330,2012.02,233.3,,R,Dollars
ECTM.S1SG1330,2012.03,233,,R,Dollars
ECTM.S1SG1330,2012.04,229,,R,Dollars
ECTM.S1SG1330,2012.05,231.9,,R,Dollars
ECTM.S1SG1330,2012.06,234.6,,R,Dollars
ECTM.S1SG1330,2012.07,235.1,,R,Dollars
ECTM.S1SG1330,2012.08,239.3,,R,Dollars
ECTM.S1SG1330,2012.09,229.5,,R,Dollars
ECTM.S1SG1330,2012.1,234.2,,R,Dollars
ECTM.S1SG1330,2012.11,240.2,,R,Dollars
ECTM.S1SG1330,2012.12,228.9,,R,Dollars
ECTM.S1SG1330,2013.01,230.3,,R,Dollars
ECTM.S1SG1330,2013.02,225.3,,R,Dollars
ECTM.S1SG1330,2013.03,225.9,,R,Dollars
ECTM.S1SG1330,2013.04,230.9,,R,Dollars
ECTM.S1SG1330,2013.05,229.7,,R,Dollars
ECTM.S1SG1330,2013.06,234.3,,R,Dollars
ECTM.S1SG1330,2013.07,223,,R,Dollars
ECTM.S1SG1330,2013.08,231.8,,R,Dollars
ECTM.S1SG1330,2013.09,223.1,,R,Dollars
ECTM.S1SG1330,2013.1,234.6,,R,Dollars
ECTM.S1SG1330,2013.11,229.4,,R,Dollars
ECTM.S1SG1330,2013.12,242.1,,R,Dollars
ECTM.S1SG1330,2014.01,234.9,,R,Dollars
ECTM.S1SG1330,2014.02,234,,R,Dollars
ECTM.S1SG1330,2014.03,230.7,,R,Dollars
ECTM.S1SG1330,2014.04,237,,R,Dollars
ECTM.S1SG1330,2014.05,235.2,,R,Dollars
ECTM.S1SG1330,2014.06,231.4,,R,Dollars
ECTM.S1SG1330,2014.07,237.9,,R,Dollars
ECTM.S1SG1330,2014.08,233.9,,R,Dollars
ECTM.S1SG1330,2014.09,239.7,,R,Dollars
ECTM.S1SG1330,2014.1,238.5,,R,Dollars
ECTM.S1SG1330,2014.11,239.6,,R,Dollars
ECTM.S1SG1330,2014.12,248.1,,R,Dollars
ECTM.S1SG1330,2015.01,247.8,,R,Dollars
ECTM.S1SG1330,2015.02,249.2,,R,Dollars
ECTM.S1SG1330,2015.03,251.8,,R,Dollars
ECTM.S1SG1330,2015.04,249,,R,Dollars
ECTM.S1SG1330,2015.05,251.3,,R,Dollars
ECTM.S1SG1330,2015.06,247.8,,R,Dollars
ECTM.S1SG1330,2015.07,252,,R,Dollars
ECTM.S1SG1330,2015.08,255.1,,R,Dollars
ECTM.S1SG1330,2015.09,264.8,,R,Dollars
ECTM.S1SG1330,2015.1,258.1,,R,Dollars
ECTM.S1SG1330,2015.11,261.1,,R,Dollars
ECTM.S1SG1330,2015.12,260.8,,R,Dollars
ECTM.S1SG1330,2016.01,258.7,,R,Dollars
ECTM.S1SG1330,2016.02,261,,R,Dollars
ECTM.S1SG1330,2016.03,262.1,,R,Dollars
ECTM.S1SG1330,2016.04,252.6,,R,Dollars
ECTM.S1SG1330,2016.05,258.9,,R,Dollars
ECTM.S1SG1330,2016.06,263.3,,R,Dollars
ECTM.S1SG1330,2016.07,257,,R,Dollars
ECTM.S1SG1330,2016.08,257.3,,R,Dollars
ECTM.S1SG1330,2016.09,264.6,,R,Dollars
ECTM.S1SG1330,2016.1,252.1,,R,Dollars
ECTM.S1SG1330,2016.11,249.8,,R,Dollars
ECTM.S1SG1330,2016.12,252.2,,R,Dollars
ECTM.S1SG1330,2017.01,288,,R,Dollars
ECTM.S1SG1330,2017.02,282.1,,R,Dollars
ECTM.S1SG1330,2017.03,279.9,,R,Dollars
ECTM.S1SG1330,2017.04,289.1,,R,Dollars
ECTM.S1SG1330,2017.05,298.7,,R,Dollars
ECTM.S1SG1330,2017.06,285.2,,R,Dollars
ECTM.S1SG1330,2017.07,292.5,,R,Dollars
ECTM.S1SG1330,2017.08,287.3,,R,Dollars
ECTM.S1SG1330,2017.09,281,,R,Dollars
ECTM.S1SG1330,2017.1,290.8,,R,Dollars
ECTM.S1SG1330,2017.11,284.5,,R,Dollars
ECTM.S1SG1330,2017.12,282.1,,R,Dollars
ECTM.S1SG1330,2018.01,276.9,,R,Dollars
ECTM.S1SG1330,2018.02,274.3,,R,Dollars
ECTM.S1SG1330,2018.03,285.3,,R,Dollars
ECTM.S1SG1330,2018.04,282.4,,R,Dollars
ECTM.S1SG1330,2018.05,284.1,,R,Dollars
ECTM.S1SG1330,2018.06,292.2,,R,Dollars
ECTM.S1SG1330,2018.07,292.7,,R,Dollars
ECTM.S1SG1330,2018.08,297.3,,R,Dollars
ECTM.S1SG1330,2018.09,301.8,,R,Dollars
ECTM.S1SG1330,2018.1,301.4,,R,Dollars
ECTM.S1SG1330,2018.11,303.7,,R,Dollars
ECTM.S1SG1330,2018.12,299.3,,R,Dollars
ECTM.S1SG1330,2019.01,310.7,,R,Dollars
ECTM.S1SG1330,2019.02,305.5,,R,Dollars
ECTM.S1SG1330,2019.03,292,,R,Dollars
ECTM.S1SG1330,2019.04,313.7,,R,Dollars
ECTM.S1SG1330,2019.05,302.5,,R,Dollars
ECTM.S1SG1330,2019.06,314.8,,R,Dollars
ECTM.S1SG1330,2019.07,316,,R,Dollars
ECTM.S1SG1330,2019.08,321.6,,R,Dollars
ECTM.S1SG1330,2019.09,318.5,,R,Dollars
ECTM.S1SG1330,2019.1,324.3,,R,Dollars
ECTM.S1SG1330,2019.11,329.1,,R,Dollars
ECTM.S1SG1330,2019.12,322,,R,Dollars
ECTM.S1SG1330,2020.01,321.9,,R,Dollars
ECTM.S1SG1330,2020.02,332.8,,R,Dollars
ECTM.S1SG1330,2020.03,266.2,,R,Dollars
ECTM.S1SG1330,2020.04,93.3,,R,Dollars
ECTM.S1SG1330,2020.05,326,,R,Dollars
ECTM.S1SG1330,2020.06,351.6,,R,Dollars
ECTM.S1SG1330,2020.07,334.5,,R,Dollars
ECTM.S1SG1330,2020.08,278.6,,R,Dollars
ECTM.S1SG1330,2020.09,308.4,,R,Dollars
ECTM.S1SG1330,2020.1,343.1,,F,Dollars
ECTM.S1AG1340,2000.01,16.9,,C,Dollars
ECTM.S1AG1340,2000.02,18.5,,C,Dollars
ECTM.S1AG1340,2000.03,20.6,,C,Dollars
ECTM.S1AG1340,2000.04,19.1,,C,Dollars
ECTM.S1AG1340,2000.05,19.7,,C,Dollars
ECTM.S1AG1340,2000.06,18.5,,C,Dollars
ECTM.S1AG1340,2000.07,18.2,,C,Dollars
ECTM.S1AG1340,2000.08,20.3,,C,Dollars
ECTM.S1AG1340,2000.09,19.7,,C,Dollars
ECTM.S1AG1340,2000.1,21.9,,C,Dollars
ECTM.S1AG1340,2000.11,26.3,,C,Dollars
ECTM.S1AG1340,2000.12,38,,C,Dollars
ECTM.S1AG1340,2001.01,24.7,,C,Dollars
ECTM.S1AG1340,2001.02,23.6,,C,Dollars
ECTM.S1AG1340,2001.03,29.7,,C,Dollars
ECTM.S1AG1340,2001.04,29.4,,C,Dollars
ECTM.S1AG1340,2001.05,29.1,,C,Dollars
ECTM.S1AG1340,2001.06,28.3,,C,Dollars
ECTM.S1AG1340,2001.07,28.2,,C,Dollars
ECTM.S1AG1340,2001.08,133.2,,C,Dollars
ECTM.S1AG1340,2001.09,123.3,,C,Dollars
ECTM.S1AG1340,2001.1,128.4,,C,Dollars
ECTM.S1AG1340,2001.11,139.1,,C,Dollars
ECTM.S1AG1340,2001.12,193.7,,C,Dollars
ECTM.S1AG1340,2002.01,131.7,,C,Dollars
ECTM.S1AG1340,2002.02,129.3,,C,Dollars
ECTM.S1AG1340,2002.03,137.3,,C,Dollars
ECTM.S1AG1340,2002.04,129.3,,C,Dollars
ECTM.S1AG1340,2002.05,134,,C,Dollars
ECTM.S1AG1340,2002.06,128.3,,C,Dollars
ECTM.S1AG1340,2002.07,140.2,,C,Dollars
ECTM.S1AG1340,2002.08,31.4,,C,Dollars
ECTM.S1AG1340,2002.09,32.5,,C,Dollars
ECTM.S1AG1340,2002.1,159.6,,F,Dollars
ECTM.S1AG1340,2002.11,161.2,,F,Dollars
ECTM.S1AG1340,2002.12,216.4,,F,Dollars
ECTM.S1AG1340,2003.01,141.6,,F,Dollars
ECTM.S1AG1340,2003.02,141.2,,F,Dollars
ECTM.S1AG1340,2003.03,147.4,,F,Dollars
ECTM.S1AG1340,2003.04,140,,F,Dollars
ECTM.S1AG1340,2003.05,147.2,,F,Dollars
ECTM.S1AG1340,2003.06,133.9,,F,Dollars
ECTM.S1AG1340,2003.07,148.8,,F,Dollars
ECTM.S1AG1340,2003.08,148,,F,Dollars
ECTM.S1AG1340,2003.09,145.9,,F,Dollars
ECTM.S1AG1340,2003.1,159.4,,F,Dollars
ECTM.S1AG1340,2003.11,170.2,,F,Dollars
ECTM.S1AG1340,2003.12,232.6,,F,Dollars
ECTM.S1AG1340,2004.01,152.4,,F,Dollars
ECTM.S1AG1340,2004.02,149.6,,F,Dollars
ECTM.S1AG1340,2004.03,162.7,,F,Dollars
ECTM.S1AG1340,2004.04,152.9,,F,Dollars
ECTM.S1AG1340,2004.05,156.8,,F,Dollars
ECTM.S1AG1340,2004.06,149.3,,F,Dollars
ECTM.S1AG1340,2004.07,160.3,,F,Dollars
ECTM.S1AG1340,2004.08,157.8,,F,Dollars
ECTM.S1AG1340,2004.09,159.7,,F,Dollars
ECTM.S1AG1340,2004.1,162.4,,F,Dollars
ECTM.S1AG1340,2004.11,179.4,,F,Dollars
ECTM.S1AG1340,2004.12,243.8,,F,Dollars
ECTM.S1AG1340,2005.01,150.7,,F,Dollars
ECTM.S1AG1340,2005.02,157.8,,F,Dollars
ECTM.S1AG1340,2005.03,164.2,,F,Dollars
ECTM.S1AG1340,2005.04,161.1,,F,Dollars
ECTM.S1AG1340,2005.05,160.3,,F,Dollars
ECTM.S1AG1340,2005.06,153.9,,F,Dollars
ECTM.S1AG1340,2005.07,162.8,,F,Dollars
ECTM.S1AG1340,2005.08,165.6,,F,Dollars
ECTM.S1AG1340,2005.09,161.5,,F,Dollars
ECTM.S1AG1340,2005.1,167.8,,F,Dollars
ECTM.S1AG1340,2005.11,185.4,,F,Dollars
ECTM.S1AG1340,2005.12,244,,F,Dollars
ECTM.S1AG1340,2006.01,158.5,,F,Dollars
ECTM.S1AG1340,2006.02,156.7,,F,Dollars
ECTM.S1AG1340,2006.03,177.8,,F,Dollars
ECTM.S1AG1340,2006.04,162.9,,F,Dollars
ECTM.S1AG1340,2006.05,173.6,,F,Dollars
ECTM.S1AG1340,2006.06,160.9,,F,Dollars
ECTM.S1AG1340,2006.07,171,,F,Dollars
ECTM.S1AG1340,2006.08,174.4,,F,Dollars
ECTM.S1AG1340,2006.09,173.9,,F,Dollars
ECTM.S1AG1340,2006.1,175.9,,F,Dollars
ECTM.S1AG1340,2006.11,195.8,,F,Dollars
ECTM.S1AG1340,2006.12,267.4,,F,Dollars
ECTM.S1AG1340,2007.01,171.9,,F,Dollars
ECTM.S1AG1340,2007.02,169.7,,F,Dollars
ECTM.S1AG1340,2007.03,184.1,,F,Dollars
ECTM.S1AG1340,2007.04,166.8,,F,Dollars
ECTM.S1AG1340,2007.05,179.6,,F,Dollars
ECTM.S1AG1340,2007.06,167.1,,F,Dollars
ECTM.S1AG1340,2007.07,171.1,,F,Dollars
ECTM.S1AG1340,2007.08,179.8,,F,Dollars
ECTM.S1AG1340,2007.09,172.5,,F,Dollars
ECTM.S1AG1340,2007.1,185.6,,F,Dollars
ECTM.S1AG1340,2007.11,204.5,,F,Dollars
ECTM.S1AG1340,2007.12,269.1,,F,Dollars
ECTM.S1AG1340,2008.01,173.6,,F,Dollars
ECTM.S1AG1340,2008.02,178,,F,Dollars
ECTM.S1AG1340,2008.03,176.9,,F,Dollars
ECTM.S1AG1340,2008.04,172.9,,F,Dollars
ECTM.S1AG1340,2008.05,179.9,,F,Dollars
ECTM.S1AG1340,2008.06,161,,F,Dollars
ECTM.S1AG1340,2008.07,174.6,,F,Dollars
ECTM.S1AG1340,2008.08,176.6,,F,Dollars
ECTM.S1AG1340,2008.09,172.4,,F,Dollars
ECTM.S1AG1340,2008.1,184.2,,F,Dollars
ECTM.S1AG1340,2008.11,196.4,,F,Dollars
ECTM.S1AG1340,2008.12,276.6,,F,Dollars
ECTM.S1AG1340,2009.01,179.1,,F,Dollars
ECTM.S1AG1340,2009.02,174.6,,F,Dollars
ECTM.S1AG1340,2009.03,184.3,,F,Dollars
ECTM.S1AG1340,2009.04,173.8,,F,Dollars
ECTM.S1AG1340,2009.05,179.3,,F,Dollars
ECTM.S1AG1340,2009.06,164.8,,F,Dollars
ECTM.S1AG1340,2009.07,178.1,,F,Dollars
ECTM.S1AG1340,2009.08,173.6,,F,Dollars
ECTM.S1AG1340,2009.09,174.6,,F,Dollars
ECTM.S1AG1340,2009.1,183.6,,F,Dollars
ECTM.S1AG1340,2009.11,196.4,,F,Dollars
ECTM.S1AG1340,2009.12,274.6,,F,Dollars
ECTM.S1AG1340,2010.01,174.9,,F,Dollars
ECTM.S1AG1340,2010.02,171.1,,F,Dollars
ECTM.S1AG1340,2010.03,185.7,,F,Dollars
ECTM.S1AG1340,2010.04,170.7,,F,Dollars
ECTM.S1AG1340,2010.05,176.1,,F,Dollars
ECTM.S1AG1340,2010.06,166.1,,F,Dollars
ECTM.S1AG1340,2010.07,176.2,,F,Dollars
ECTM.S1AG1340,2010.08,171.2,,F,Dollars
ECTM.S1AG1340,2010.09,170.2,,F,Dollars
ECTM.S1AG1340,2010.1,177.7,,F,Dollars
ECTM.S1AG1340,2010.11,196.9,,F,Dollars
ECTM.S1AG1340,2010.12,266.7,,F,Dollars
ECTM.S1AG1340,2011.01,174.2,,F,Dollars
ECTM.S1AG1340,2011.02,169.6,,F,Dollars
ECTM.S1AG1340,2011.03,178.6,,F,Dollars
ECTM.S1AG1340,2011.04,168.3,,F,Dollars
ECTM.S1AG1340,2011.05,172.1,,F,Dollars
ECTM.S1AG1340,2011.06,159.8,,F,Dollars
ECTM.S1AG1340,2011.07,173.7,,F,Dollars
ECTM.S1AG1340,2011.08,171.3,,F,Dollars
ECTM.S1AG1340,2011.09,172.8,,F,Dollars
ECTM.S1AG1340,2011.1,178.9,,F,Dollars
ECTM.S1AG1340,2011.11,194.7,,F,Dollars
ECTM.S1AG1340,2011.12,262.5,,F,Dollars
ECTM.S1AG1340,2012.01,171.7,,F,Dollars
ECTM.S1AG1340,2012.02,175,,F,Dollars
ECTM.S1AG1340,2012.03,184.2,,F,Dollars
ECTM.S1AG1340,2012.04,165.1,,F,Dollars
ECTM.S1AG1340,2012.05,178.1,,F,Dollars
ECTM.S1AG1340,2012.06,165.5,,F,Dollars
ECTM.S1AG1340,2012.07,171.5,,F,Dollars
ECTM.S1AG1340,2012.08,178.6,,F,Dollars
ECTM.S1AG1340,2012.09,169.1,,F,Dollars
ECTM.S1AG1340,2012.1,181.8,,F,Dollars
ECTM.S1AG1340,2012.11,207.5,,F,Dollars
ECTM.S1AG1340,2012.12,305.4,,F,Dollars
ECTM.S1AG1340,2013.01,198,,F,Dollars
ECTM.S1AG1340,2013.02,198.3,,F,Dollars
ECTM.S1AG1340,2013.03,209.9,,F,Dollars
ECTM.S1AG1340,2013.04,202.6,,F,Dollars
ECTM.S1AG1340,2013.05,215.6,,F,Dollars
ECTM.S1AG1340,2013.06,190.6,,F,Dollars
ECTM.S1AG1340,2013.07,217,,F,Dollars
ECTM.S1AG1340,2013.08,218.8,,F,Dollars
ECTM.S1AG1340,2013.09,203.9,,F,Dollars
ECTM.S1AG1340,2013.1,213.4,,F,Dollars
ECTM.S1AG1340,2013.11,236.1,,F,Dollars
ECTM.S1AG1340,2013.12,311.2,,F,Dollars
ECTM.S1AG1340,2014.01,205.9,,F,Dollars
ECTM.S1AG1340,2014.02,204.1,,F,Dollars
ECTM.S1AG1340,2014.03,216.1,,F,Dollars
ECTM.S1AG1340,2014.04,205.4,,F,Dollars
ECTM.S1AG1340,2014.05,221.2,,F,Dollars
ECTM.S1AG1340,2014.06,194.6,,F,Dollars
ECTM.S1AG1340,2014.07,215.9,,F,Dollars
ECTM.S1AG1340,2014.08,212.3,,F,Dollars
ECTM.S1AG1340,2014.09,205.8,,F,Dollars
ECTM.S1AG1340,2014.1,226.4,,F,Dollars
ECTM.S1AG1340,2014.11,244,,F,Dollars
ECTM.S1AG1340,2014.12,331.5,,F,Dollars
ECTM.S1AG1340,2015.01,218.3,,F,Dollars
ECTM.S1AG1340,2015.02,213.5,,F,Dollars
ECTM.S1AG1340,2015.03,230.3,,F,Dollars
ECTM.S1AG1340,2015.04,215,,F,Dollars
ECTM.S1AG1340,2015.05,226.8,,F,Dollars
ECTM.S1AG1340,2015.06,210.2,,F,Dollars
ECTM.S1AG1340,2015.07,219.8,,F,Dollars
ECTM.S1AG1340,2015.08,219.5,,F,Dollars
ECTM.S1AG1340,2015.09,213.9,,F,Dollars
ECTM.S1AG1340,2015.1,234.2,,F,Dollars
ECTM.S1AG1340,2015.11,250.8,,F,Dollars
ECTM.S1AG1340,2015.12,343.4,,F,Dollars
ECTM.S1AG1340,2016.01,220.9,,F,Dollars
ECTM.S1AG1340,2016.02,224.4,,F,Dollars
ECTM.S1AG1340,2016.03,237.4,,F,Dollars
ECTM.S1AG1340,2016.04,232.7,,F,Dollars
ECTM.S1AG1340,2016.05,231.8,,F,Dollars
ECTM.S1AG1340,2016.06,220.9,,F,Dollars
ECTM.S1AG1340,2016.07,232.9,,F,Dollars
ECTM.S1AG1340,2016.08,228.1,,F,Dollars
ECTM.S1AG1340,2016.09,226.6,,F,Dollars
ECTM.S1AG1340,2016.1,239.5,,F,Dollars
ECTM.S1AG1340,2016.11,263.6,,F,Dollars
ECTM.S1AG1340,2016.12,360.8,,F,Dollars
ECTM.S1AG1340,2017.01,240.9,,F,Dollars
ECTM.S1AG1340,2017.02,238.3,,F,Dollars
ECTM.S1AG1340,2017.03,261.4,,F,Dollars
ECTM.S1AG1340,2017.04,241.5,,F,Dollars
ECTM.S1AG1340,2017.05,257.7,,F,Dollars
